source,target
pou5f1,dppa4
pou5f1,dppa3
pou5f1,dmkn
pou5f1,4930431h11rik
pou5f1,f630110n24rik
pou5f1,irak3
pou5f1,npl
pou5f1,cep55
pou5f1,slc35f5
pou5f1,errfi1
pou5f1,gtsf1
pou5f1,gpcpd1
pou5f1,1200009i06rik
pou5f1,elp3
pou5f1,dtx2
pou5f1,fblim1
pou5f1,1700017b05rik
pou5f1,gale
pou5f1,lrrc2
pou5f1,4632415k11rik
pou5f1,lonrf3
pou5f1,hsf2bp
pou5f1,zfp819
pou5f1,4933402e13rik
pou5f1,taf7l
pou5f1,pck2
pou5f1,mlkl
pou5f1,stx11
pou5f1,pik3cb
pou5f1,sepn1
pou5f1,kbtbd11
pou5f1,usp47
pou5f1,4930526l06rik
pou5f1,taf1d
pou5f1,atf7ip2
pou5f1,mettl5
pou5f1,ttc32
pou5f1,capsl
pou5f1,dusp9
pou5f1,fam65a
pou5f1,pank1
pou5f1,rian
pou5f1,morc4
pou5f1,cdyl2
pou5f1,4930566f21rik
pou5f1,pcgf5
pou5f1,rapgef2
pou5f1,gstk1
pou5f1,tax1bp3
pou5f1,1110006e14rik
pou5f1,2810408b13rik
pou5f1,1700019e19rik
pou5f1,2310014h01rik
pou5f1,prss23
pou5f1,pcolce2
pou5f1,1600029d21rik
pou5f1,cln6
pou5f1,prss8
pou5f1,snx7
pou5f1,fam101b
pou5f1,rbmxl2
pou5f1,srxn1
pou5f1,kdm4c
pou5f1,4930422n03rik
pou5f1,lass2
pou5f1,golga1
pou5f1,ssbp4
pou5f1,st5
pou5f1,chst1
pou5f1,1190003j15rik
pou5f1,arfgap2
pou5f1,ston1
pou5f1,tanc2
pou5f1,tmem181a
pou5f1,esrp2
pou5f1,5730601f06rik
pou5f1,myh10
pou5f1,prelid2
pou5f1,pramef12
pou5f1,thyn1
pou5f1,hook1
pou5f1,nuak1
pou5f1,ankrd56
pou5f1,lpar4
pou5f1,dnajc21
pou5f1,armcx1
pou5f1,mtap7d2
pou5f1,creb3l4
pou5f1,nav2
pou5f1,rps27a
pou5f1,2500002b13rik
pou5f1,mvp
pou5f1,ntf5
pou5f1,arhgap10
pou5f1,1700061g19rik
pou5f1,filip1l
pou5f1,zc3hav1
pou5f1,ak7
pou5f1,5830407p18rik
pou5f1,gas2l1
pou5f1,zfp319
pou5f1,pdcl2
pou5f1,gltpd1
pou5f1,apobec3
pou5f1,gpr146
pou5f1,nfkbiz
pou5f1,ifitm2
pou5f1,slc16a3
pou5f1,maged2
pou5f1,hspb8
pou5f1,trim2
pou5f1,uck2
pou5f1,arl4d
pou5f1,sgpp1
pou5f1,zbtb22
pou5f1,klb
pou5f1,fthl17
pou5f1,fstl3
pou5f1,lin28
pou5f1,tex14
pou5f1,elovl4
pou5f1,wasf1
pou5f1,tmem2
pou5f1,trps1
pou5f1,enpp5
pou5f1,snurf
pou5f1,pla1a
pou5f1,pard3
pou5f1,smarca1
pou5f1,serpinb9g
pou5f1,amn
pou5f1,mrpl34
pou5f1,zfp423
pou5f1,dgcr8
pou5f1,tinagl1
pou5f1,tmem40
pou5f1,wwtr1
pou5f1,c77080
pou5f1,depdc6
pou5f1,sh3bp4
pou5f1,rdh10
pou5f1,eps8l2
pou5f1,myl9
pou5f1,fam102a
pou5f1,qser1
pou5f1,commd7
pou5f1,bb182297
pou5f1,lphn2
pou5f1,ankrd50
pou5f1,tiparp
pou5f1,tdrd7
pou5f1,au019176
pou5f1,rell1
pou5f1,psph
pou5f1,zfp513
pou5f1,wdr91
pou5f1,plekhg2
pou5f1,ai467606
pou5f1,trim68
pou5f1,ankrd10
pou5f1,rpp25
pou5f1,phldb1
pou5f1,slc6a8
pou5f1,armcx4
pou5f1,slc6a15
pou5f1,chchd10
pou5f1,mgat4b
pou5f1,mbtd1
pou5f1,synj1
pou5f1,airn
pou5f1,etv5
pou5f1,cdc42ep2
pou5f1,kdm3a
pou5f1,csnk1d
pou5f1,rcor2
pou5f1,rhox9
pou5f1,rexo2
pou5f1,cdc42ep1
pou5f1,aldh6a1
pou5f1,rab15
pou5f1,arrdc3
pou5f1,ai452195
pou5f1,epdr1
pou5f1,dusp22
pou5f1,mmrn2
pou5f1,mbnl2
pou5f1,fam83h
pou5f1,card10
pou5f1,prickle1
pou5f1,zc3h7a
pou5f1,abhd3
pou5f1,afap1l1
pou5f1,kctd1
pou5f1,arap3
pou5f1,psat1
pou5f1,kank1
pou5f1,fam111a
pou5f1,unc5b
pou5f1,eprs
pou5f1,lgr4
pou5f1,arl2bp
pou5f1,coro2a
pou5f1,cth
pou5f1,pacs1
pou5f1,brunol4
pou5f1,shmt2
pou5f1,ltbp4
pou5f1,slc35b3
pou5f1,rimklb
pou5f1,foxp1
pou5f1,gpt2
pou5f1,chn1
pou5f1,2210408k08rik
pou5f1,mex3b
pou5f1,rcc2
pou5f1,chd9
pou5f1,ube2q2
pou5f1,trip11
pou5f1,tspan9
pou5f1,prr5
pou5f1,cdcp1
pou5f1,sri
pou5f1,cald1
pou5f1,actn1
pou5f1,mcf2
pou5f1,dut
pou5f1,tcpm1
pou5f1,pygl
pou5f1,cyp11b1
pou5f1,manba
pou5f1,ggct
pou5f1,triobp
pou5f1,krt7
pou5f1,qdpr
pou5f1,ly6a
pou5f1,hivep1
pou5f1,amhr2
pou5f1,prps2
pou5f1,d17h6s56e-5
pou5f1,d1pas1
pou5f1,nudt19
pou5f1,pecr
pou5f1,hmga1-rs1
pou5f1,igf2as
pou5f1,2610305d13rik
pou5f1,laptm4b
pou5f1,clic1
pou5f1,hsd17b11
pou5f1,rad51c
pou5f1,spred1
pou5f1,supt16h
pou5f1,mta3
pou5f1,fam57a
pou5f1,tirap
pou5f1,helb
pou5f1,bmp2k
pou5f1,zcchc14
pou5f1,elovl6
pou5f1,kirrel
pou5f1,peg10
pou5f1,tmem37
pou5f1,nxf7
pou5f1,mfn2
pou5f1,mtmr4
pou5f1,vgll1
pou5f1,mbnl3
pou5f1,acot2
pou5f1,il17rd
pou5f1,apob48r
pou5f1,mical1
pou5f1,flna
pou5f1,slc25a36
pou5f1,ell2
pou5f1,rassf3
pou5f1,bc005512
pou5f1,bc046404
pou5f1,hspa1a
pou5f1,gm13152
pou5f1,hectd1
pou5f1,gramd1c
pou5f1,setd1b
pou5f1,pif1
pou5f1,mlxip
pou5f1,phldb2
pou5f1,mobkl2a
pou5f1,tor1aip1
pou5f1,daam1
pou5f1,sirt7
pou5f1,pycr1
pou5f1,zc3hav1l
pou5f1,tmem164
pou5f1,enpp3
pou5f1,dhtkd1
pou5f1,lpp
pou5f1,bc032203
pou5f1,ncoa7
pou5f1,suox
pou5f1,mtss1
pou5f1,tfdp2
pou5f1,arfgef1
pou5f1,plekhh1
pou5f1,inpp5a
pou5f1,a530054k11rik
pou5f1,lcor
pou5f1,iffo2
pou5f1,c330016o10rik
pou5f1,chpt1
pou5f1,pdlim2
pou5f1,slc39a14
pou5f1,nudt18
pou5f1,bag2
pou5f1,9530068e07rik
pou5f1,casd1
pou5f1,tet2
pou5f1,sidt2
pou5f1,lman2l
pou5f1,csnk1g1
pou5f1,chtf18
pou5f1,hip1
pou5f1,tmem120a
pou5f1,csrnp1
pou5f1,rnpep
pou5f1,bc013529
pou5f1,zfp365
pou5f1,socs2
pou5f1,ugp2
pou5f1,mmgt2
pou5f1,kdm6b
pou5f1,llgl2
pou5f1,g2e3
pou5f1,lin52
pou5f1,mfsd7c
pou5f1,rin3
pou5f1,cdc42bpb
pou5f1,aw555464
pou5f1,cdca7l
pou5f1,zfp322a
pou5f1,mylip
pou5f1,rnf144b
pou5f1,lhfpl2
pou5f1,marveld2
pou5f1,ccno
pou5f1,gm1821
pou5f1,haus4
pou5f1,d14ertd668e
pou5f1,farp1
pou5f1,trio
pou5f1,dap
pou5f1,eppk1
pou5f1,heatr7a
pou5f1,mkl1
pou5f1,gramd4
pou5f1,gxylt1
pou5f1,spryd3
pou5f1,fam43a
pou5f1,crybg3
pou5f1,gpr116
pou5f1,ai661453
pou5f1,fez2
pou5f1,fhod3
pou5f1,fam13b
pou5f1,zadh2
pou5f1,suv420h1
pou5f1,gm98
pou5f1,myof
pou5f1,lzts2
pou5f1,d19wsu162e
pou5f1,ina
pou5f1,afap1l2
pou5f1,atrnl1
pou5f1,tmem185b
pou5f1,ai848100
pou5f1,lpgat1
pou5f1,slco4c1
pou5f1,camk1d
pou5f1,a830007p12rik
pou5f1,phyhd1
pou5f1,gsn
pou5f1,ppig
pou5f1,pdk1
pou5f1,gyltl1b
pou5f1,bahd1
pou5f1,asxl1
pou5f1,ddx27
pou5f1,zbtb10
pou5f1,fhdc1
pou5f1,pbxip1
pou5f1,otud7b
pou5f1,slc25a24
pou5f1,ddx58
pou5f1,shb
pou5f1,ai314180
pou5f1,rod1
pou5f1,lrrc41
pou5f1,foxj3
pou5f1,pabpc4
pou5f1,fam76a
pou5f1,slc30a2
pou5f1,eif4g3
pou5f1,phf13
pou5f1,arhgef16
pou5f1,sel1l3
pou5f1,parm1
pou5f1,lrrc8d
pou5f1,gak
pou5f1,fbxo21
pou5f1,tnrc18
pou5f1,8430410a17rik
pou5f1,a2m
pou5f1,gprc5a
pou5f1,zfp428
pou5f1,atp1a3
pou5f1,zfp850
pou5f1,kctd15
pou5f1,smg1
pou5f1,tmem159
pou5f1,tnrc6a
pou5f1,hirip3
pou5f1,fbxl19
pou5f1,d10627
pou5f1,bc049349
pou5f1,elmo3
pou5f1,fhod1
pou5f1,zbtb44
pou5f1,fez1
pou5f1,bc024479
pou5f1,usp28
pou5f1,ttc12
pou5f1,snx33
pou5f1,usp3
pou5f1,prtg
pou5f1,camkv
pou5f1,zfp71-rs1
pou5f1,5730507c01rik
pou5f1,usp11
pou5f1,pcyt1b
pou5f1,lhfpl1
pou5f1,lrp11
pou5f1,tmem30b
pou5f1,c130039o16rik
pou5f1,zfp72
pou5f1,erc2
pou5f1,ccnb1ip1
pou5f1,pnma2
pou5f1,enox1
pou5f1,abcc4
pou5f1,aard
pou5f1,zfp647
pou5f1,mkl2
pou5f1,liph
pou5f1,1600021p15rik
pou5f1,zfp799
pou5f1,ccdc85b
pou5f1,sulf1
pou5f1,dusp27
pou5f1,pgap1
pou5f1,lrrc8a
pou5f1,ldlrad3
pou5f1,dcaf10
pou5f1,palm2
pou5f1,bnc2
pou5f1,actr3b
pou5f1,e330009j07rik
pou5f1,d8ertd82e
pou5f1,triml1
pou5f1,phlpp2
pou5f1,sipa1l2
pou5f1,mtnr1b
pou5f1,snx14
pou5f1,aa414768
pou5f1,pdzd4
pou5f1,dkc1
pou5f1,gm614
pou5f1,gprasp2
pou5f1,mtap7d1
pou5f1,rbm47
pou5f1,vasn
pou5f1,csad
pou5f1,klhl8
pou5f1,ehd2
pou5f1,rnf217
pou5f1,ankrd57
pou5f1,2310021p13rik
pou5f1,tox4
pou5f1,9930012k11rik
pou5f1,scube3
pou5f1,strn
pou5f1,cnpy1
pou5f1,ppp2r2c
pou5f1,rpl13
pou5f1,irf2bp2
pou5f1,spin4
pou5f1,prex1
pou5f1,duxbl
pou5f1,loc280487
pou5f1,sbsn
pou5f1,idi1
pou5f1,xkr5
pou5f1,itpripl2
pou5f1,frmd6
pou5f1,rc3h2
pou5f1,cobll1
pou5f1,9630025h16rik
pou5f1,tmcc3
pou5f1,auts2
pou5f1,c730049o14rik
pou5f1,tacc1
pou5f1,msrb3
pou5f1,lefty2
pou5f1,senp5
pou5f1,lrig3
pou5f1,fam169a
pou5f1,d5ertd579e
pou5f1,9830001h06rik
pou5f1,dcaf5
pou5f1,wscd2
pou5f1,arl4c
pou5f1,4933421e11rik
pou5f1,tpm4
pou5f1,frs2
pou5f1,cyb5d1
pou5f1,med13
pou5f1,parp4
pou5f1,spink10
pou5f1,zfp532
pou5f1,ankrd44
pou5f1,gm5101
pou5f1,gm14325
pou5f1,med12l
pou5f1,usp24
pou5f1,kctd10
pou5f1,tmcc1
pou5f1,lphn1
pou5f1,zscan10
pou5f1,myo1d
pou5f1,gjd3
pou5f1,4932441k18rik
pou5f1,nr1d2
pou5f1,prune2
pou5f1,sfmbt2
pou5f1,eras
pou5f1,myo18a
pou5f1,zranb1
pou5f1,nefh
pou5f1,rap1gap2
pou5f1,aa987161
pou5f1,af067063
pou5f1,higd1c
pou5f1,ccdc58
pou5f1,mreg
pou5f1,batf3
pou5f1,accsl
pou5f1,l1td1
pou5f1,vgf
pou5f1,prmt8
pou5f1,bc088983
pou5f1,8030474k03rik
pou5f1,a830080d01rik
pou5f1,gm5256
pou5f1,gm5279
pou5f1,glipr2
pou5f1,irs2
pou5f1,gm13235
pou5f1,pnma5
pou5f1,au015836
pou5f1,mettl7a2
pou5f1,snhg3
pou5f1,opa3
pou5f1,bc023969
pou5f1,itprip
pou5f1,gnptab
pou5f1,cytsb
pou5f1,d630045m09rik
pou5f1,gm5481
pou5f1,gm5529
pou5f1,aa467197
pou5f1,trim63
pou5f1,gm13251
pou5f1,gm13154
pou5f1,gm5560
pou5f1,bc063263
pou5f1,gm5595
pou5f1,dppa5a
pou5f1,gm5634
pou5f1,gm14511
pou5f1,gm14499
pou5f1,ldoc1
pou5f1,bc018101
pou5f1,1190007i07rik
pou5f1,tug1
pou5f1,gm11397
pou5f1,kalrn
pou5f1,crxos1
pou5f1,xlr3b
pou5f1,tnfsf12-tnfsf13
pou5f1,gm6109
pou5f1,stmn1-rs2
pou5f1,gm6563
pou5f1,gm6570
pou5f1,e330020d12rik
pou5f1,gm13051
pou5f1,gm6685
pou5f1,gm6710
pou5f1,gm6722
pou5f1,gm6792
pou5f1,4932442l08rik
pou5f1,loc632433
pou5f1,loc632664
pou5f1,5730471h19rik
pou5f1,loc634417
pou5f1,nanogpd
pou5f1,loc640441
pou5f1,f630007l15rik
pou5f1,gm7325
pou5f1,ankrd37
pou5f1,gm7429
pou5f1,gm14326
pou5f1,gm7850
pou5f1,dspp
pou5f1,gm13139
pou5f1,gm13151
pou5f1,gm12191
pou5f1,bend4
pou5f1,pnp2
pou5f1,zfp600
pou5f1,gm15529
pou5f1,gm8808
pou5f1,ottmusg00000016609
pou5f1,gm14434
pou5f1,zxdb
pou5f1,zxda
pou5f1,kif26a
pou5f1,gm14680
pou5f1,loc672215
pou5f1,cd99
pou5f1,loc674161
pou5f1,loc675573
pou5f1,loc676546
pou5f1,loc676654
pou5f1,loc677213
pou5f1,loc677369
pou5f1,palm2-akap2
pou5f1,gm10397
pou5f1,gm14295
pou5f1,gm13597
pou5f1,loc100040390
pou5f1,tmem181c-ps
pou5f1,mirg
pou5f1,gm11627
pou5f1,gm13242
pou5f1,2210403k04rik
pou5f1,gm14458
pou5f1,gm13138
pou5f1,1110002l01rik
pou5f1,zfp534
pou5f1,ai662270
pou5f1,loc100044059
pou5f1,loc100044094
pou5f1,loc100044139
pou5f1,loc100044255
pou5f1,loc100044314
pou5f1,loc100044333
pou5f1,loc100044341
pou5f1,loc100044725
pou5f1,loc100044842
pou5f1,loc100044874
pou5f1,loc100045163
pou5f1,loc100045567
pou5f1,loc100045612
pou5f1,loc100045677
pou5f1,loc100045707
pou5f1,loc100045716
pou5f1,loc100045866
pou5f1,loc100045958
pou5f1,loc100045988
pou5f1,loc100046035
pou5f1,loc100046056
pou5f1,loc100046072
pou5f1,loc100046255
pou5f1,loc100046262
pou5f1,loc100046401
pou5f1,loc100046433
pou5f1,loc100046434
pou5f1,loc100046560
pou5f1,loc100046802
pou5f1,loc100046843
pou5f1,loc100046883
pou5f1,loc100047260
pou5f1,loc100047332
pou5f1,loc100047340
pou5f1,loc100047490
pou5f1,loc100047558
pou5f1,loc100047651
pou5f1,loc100047666
pou5f1,loc100047869
pou5f1,loc100047943
pou5f1,loc100048050
pou5f1,loc100048073
pou5f1,loc100048105
pou5f1,loc100048247
pou5f1,loc100048307
pou5f1,loc100048338
pou5f1,loc100048362
pou5f1,loc100048431
pou5f1,loc100048460
pou5f1,loc100048488
pou5f1,1700047i17rik2
pou5f1,abcg1
pou5f1,acadvl
pou5f1,adra2b
pou5f1,ak3l1
pou5f1,aldoc
pou5f1,ampd3
pou5f1,xiap
pou5f1,atp1b1
pou5f1,fxyd2
pou5f1,b2m
pou5f1,bach1
pou5f1,bid
pou5f1,bnip3
pou5f1,bub1
pou5f1,cacnb3
pou5f1,capn5
pou5f1,capn6
pou5f1,capn7
pou5f1,car2
pou5f1,cbfa2t3
pou5f1,cbln1
pou5f1,cd24a
pou5f1,cd2ap
pou5f1,cdh5
pou5f1,clns1a
pou5f1,clk1
pou5f1,clu
pou5f1,cntfr
pou5f1,cpd
pou5f1,creb3
pou5f1,cryz
pou5f1,cyp2c38
pou5f1,dll1
pou5f1,dlx3
pou5f1,dub1
pou5f1,dvl2
pou5f1,emp1
pou5f1,eno3
pou5f1,eomes
pou5f1,epb4.1l1
pou5f1,fah
pou5f1,fbln1
pou5f1,akr1b8
pou5f1,ctgf
pou5f1,fstl1
pou5f1,dtx1
pou5f1,fzd7
pou5f1,gas5
pou5f1,gata1
pou5f1,gfpt1
pou5f1,gfpt2
pou5f1,gjc1
pou5f1,gna14
pou5f1,gngt2
pou5f1,gsr
pou5f1,grb10
pou5f1,aes
pou5f1,grin1
pou5f1,gstm2
pou5f1,gstt1
pou5f1,hexa
pou5f1,hexb
pou5f1,hmgb3
pou5f1,hpca
pou5f1,hpn
pou5f1,ifrd1
pou5f1,igfbp5
pou5f1,ikbkb
pou5f1,itm2a
pou5f1,itpr1
pou5f1,f11r
pou5f1,kcnk5
pou5f1,mdfic
pou5f1,khsrp
pou5f1,kit
pou5f1,fabp5
pou5f1,lef1
pou5f1,lmna
pou5f1,lrrfip1
pou5f1,epcam
pou5f1,smad6
pou5f1,mcf2l
pou5f1,mdm2
pou5f1,mov10
pou5f1,mras
pou5f1,mapt
pou5f1,myh9
pou5f1,myl3
pou5f1,myo1f
pou5f1,ngfr
pou5f1,nos3
pou5f1,notch4
pou5f1,nrtn
pou5f1,dusp8
pou5f1,pak1
pou5f1,pcm1
pou5f1,pcsk6
pou5f1,pde1b
pou5f1,pdgfrb
pou5f1,rhox5
pou5f1,pitx2
pou5f1,plcd1
pou5f1,lcp1
pou5f1,pmp22
pou5f1,pole
pou5f1,pole2
pou5f1,ptch1
pou5f1,ptp4a2
pou5f1,ptp4a3
pou5f1,ptpn12
pou5f1,ptrf
pou5f1,rab10
pou5f1,rara
pou5f1,rbm4
pou5f1,rest
pou5f1,rnf7
pou5f1,rock1
pou5f1,rps6ka2
pou5f1,ryk
pou5f1,s100a13
pou5f1,scn1b
pou5f1,sema5b
pou5f1,sfrp1
pou5f1,sfrs2
pou5f1,sgk1
pou5f1,sh3bp1
pou5f1,sorbs1
pou5f1,st8sia1
pou5f1,snta1
pou5f1,son
pou5f1,sorl1
pou5f1,sort1
pou5f1,sox3
pou5f1,sparc
pou5f1,spp1
pou5f1,bhlhe40
pou5f1,suv39h1
pou5f1,tfdp1
pou5f1,tgif1
pou5f1,tgm1
pou5f1,tgm3
pou5f1,tnfsf8
pou5f1,tnnt1
pou5f1,tst
pou5f1,uba3
pou5f1,uchl1
pou5f1,dpysl3
pou5f1,utrn
pou5f1,vegfa
pou5f1,atrx
pou5f1,zyx
pou5f1,pappa2
pou5f1,def6
pou5f1,gmcl1
pou5f1,mgll
pou5f1,odz3
pou5f1,rnf13
pou5f1,vax2
pou5f1,clcn6
pou5f1,dapp1
pou5f1,mapk13
pou5f1,poli
pou5f1,slc27a2
pou5f1,casp8ap2
pou5f1,acot1
pou5f1,ddx3y
pou5f1,ppp2r5e
pou5f1,gyg
pou5f1,slc25a10
pou5f1,shroom3
pou5f1,spg21
pou5f1,fam3c
pou5f1,d5wsu178e
pou5f1,d3wsu167e
pou5f1,bcar3
pou5f1,iqgap1
pou5f1,dnajc12
pou5f1,pcsk1n
pou5f1,kdm2b
pou5f1,vps26a
pou5f1,schip1
pou5f1,dlc1
pou5f1,acsl4
pou5f1,dmrt1
pou5f1,stag3
pou5f1,nckap1
pou5f1,d3ertd452e
pou5f1,d2ertd612e
pou5f1,d7ertd143e
pou5f1,rragd
pou5f1,rhpn2
pou5f1,echdc2
pou5f1,nit2
pou5f1,ccdc43
pou5f1,nap1l1
pou5f1,skap2
pou5f1,hes6
pou5f1,slc2a8
pou5f1,extl1
pou5f1,mycbp
pou5f1,timm22
pou5f1,txnip
pou5f1,zmym3
pou5f1,rps6ka4
pou5f1,mllt11
pou5f1,hacl1
pou5f1,rhox4b
pou5f1,sall1
pou5f1,bcl11b
pou5f1,nkain4
pou5f1,hibadh
pou5f1,fxyd6
pou5f1,cenpk
pou5f1,slc29a1
pou5f1,sirt3
pou5f1,eefsec
pou5f1,rmnd5b
pou5f1,fam134b
pou5f1,dhrs7
pou5f1,trim13
pou5f1,ormdl3
pou5f1,dcbld1
pou5f1,grtp1
pou5f1,tmem170
pou5f1,smarcd3
pou5f1,tmem88
pou5f1,zcrb1
pou5f1,cmtm6
pou5f1,cabc1
pou5f1,retsat
pou5f1,klhl13
pou5f1,1200014m14rik
pou5f1,h2afy3
pou5f1,aasdhppt
pou5f1,l7rn6
pou5f1,4930577n17rik
pou5f1,dalrd3
pou5f1,tmem39a
pou5f1,setd8
pou5f1,apool
pou5f1,tigd2
pou5f1,4930430f08rik
pou5f1,0610011f06rik
pou5f1,pmvk
pou5f1,cryl1
pou5f1,tab2
pou5f1,pcyt2
pou5f1,1110029l17rik
pou5f1,zfp740
pou5f1,1500012f01rik
pou5f1,anapc10
pou5f1,1810011o10rik
pou5f1,stoml1
pou5f1,cdk12
pou5f1,dyrk2
pou5f1,ddah1
pou5f1,2410006h16rik
pou5f1,2810407c02rik
pou5f1,hspb2
pou5f1,1700001g11rik
pou5f1,fam89a
pou5f1,polr3gl
pou5f1,snhg8
pou5f1,2810422o20rik
pou5f1,tmem30a
pou5f1,gprc5c
pou5f1,bag5
pou5f1,atp6ap2
pou5f1,mutyh
pou5f1,oip5
pou5f1,otud1
pou5f1,r3hcc1
pou5f1,ppm1j
pou5f1,haus5
pou5f1,2310067b10rik
pou5f1,zswim1
pou5f1,cotl1
pou5f1,pgm2
pou5f1,plxdc1
pou5f1,palld
pou5f1,plcd3
pou5f1,tmem209
pou5f1,tmx1
pou5f1,tmem48
pou5f1,tmed5
pou5f1,1700052n19rik
pou5f1,zfp383
pou5f1,thap1
pou5f1,snhg6
pou5f1,btbd11
pou5f1,cyp2s1
pou5f1,ccdc3
pou5f1,sohlh2
pou5f1,scpep1
pou5f1,rab3il1
pou5f1,1700007e06rik
pou5f1,oplah
pou5f1,eif4b
pou5f1,tmem14a
pou5f1,klhl24
pou5f1,4930444m15rik
pou5f1,kndc1
pou5f1,stambpl1
pou5f1,arpc2
pou5f1,calcoco2
pou5f1,bicd2
pou5f1,phf15
pou5f1,1700021c14rik
pou5f1,2610029i01rik
pou5f1,klhl2
pou5f1,9330179c17rik
pou5f1,notum
pou5f1,lbh
pou5f1,4930570e03rik
pou5f1,pppde1
pou5f1,crispld2
pou5f1,wbscr27
pou5f1,tusc3
pou5f1,spnb4
pou5f1,akap12
pou5f1,smarcd1
pou5f1,mcam
pou5f1,glrx
pou5f1,loxl2
pou5f1,zfp451
pou5f1,pomt1
pou5f1,ldlrap1
pou5f1,osbpl9
pou5f1,aw743107
pou5f1,aa571391
pou5f1,acacb
pou5f1,snx21
pou5f1,lars2
pou5f1,ai597468
pou5f1,aa517471
pou5f1,tmem98
pou5f1,sbk1
pou5f1,au015738
pou5f1,pelo
pou5f1,aa986891
pou5f1,bc016423
pou5f1,au015559
pou5f1,au018574
pou5f1,9330199f22rik
pou5f1,au020094
pou5f1,kdelr3
pou5f1,aw742793
pou5f1,aa416451
pou5f1,exoc6
pou5f1,bb143722
pou5f1,tm6sf1
pou5f1,frs3
pou5f1,napg
pou5f1,4833420g11rik
pou5f1,aif1l
pou5f1,2700081o15rik
pou5f1,b3gnt1
pou5f1,cbr3
pou5f1,asl
pou5f1,tle6
pou5f1,ly6g6d
pou5f1,ivns1abp
pou5f1,slc12a8
pou5f1,nme7
pou5f1,larp4
pou5f1,camkk2
pou5f1,gtpbp10
pou5f1,esrp1
pou5f1,btbd2
pou5f1,zfp871
pou5f1,hmgcs1
pou5f1,abhd10
pou5f1,scyl2
pou5f1,a630007b06rik
pou5f1,syde2
pou5f1,fam20b
pou5f1,fam117a
pou5f1,tcp11l2
pou5f1,arhgap9
pou5f1,prr15l
pou5f1,trim47
pou5f1,zmym5
pou5f1,zfp7
pou5f1,rapgef3
pou5f1,cldnd1
pou5f1,lclat1
pou5f1,mib1
pou5f1,rin1
pou5f1,nmnat2
pou5f1,ino80d
pou5f1,itpka
pou5f1,zmynd8
pou5f1,slc17a9
pou5f1,csde1
pou5f1,galnt12
pou5f1,tmeff1
pou5f1,grhl3
pou5f1,igsf21
pou5f1,9430015g10rik
pou5f1,adap1
pou5f1,mat2a
pou5f1,hdac11
pou5f1,mogat2
pou5f1,tmem41b
pou5f1,cog7
pou5f1,sfrs14
pou5f1,spire2
pou5f1,kank2
pou5f1,topbp1
pou5f1,pdk3
pou5f1,stard8
pou5f1,ric8b
pou5f1,mex3c
pou5f1,impad1
pou5f1,kank4
pou5f1,adc
pou5f1,e2f2
pou5f1,parp12
pou5f1,fkrp
pou5f1,zfp473
pou5f1,pcmtd2
pou5f1,klk8
pou5f1,nbeal1
pou5f1,plch1
pou5f1,aak1
pou5f1,rab6b
pou5f1,rab5a
pou5f1,smtnl2
pou5f1,wnk3
pou5f1,flnb
pou5f1,9330159n05rik
pou5f1,a430091l06rik
pou5f1,d230044p21rik
pou5f1,6030432p03rik
pou5f1,dusp4
pou5f1,brunol5
pou5f1,zfp653
pou5f1,smo
pou5f1,dock6
pou5f1,d030041h20rik
pou5f1,4833442j19rik
pou5f1,a730028g07rik
pou5f1,fry
pou5f1,gchfr
pou5f1,a130038j17rik
pou5f1,lrrn4
pou5f1,e030003n13rik
pou5f1,fads6
pou5f1,gfod1
pou5f1,8430427h17rik
pou5f1,cecr2
pou5f1,4921513h07rik
pou5f1,b4galnt4
pou5f1,cox6b2
pou5f1,rhox3a
pou5f1,d630050g16rik
pou5f1,al118294
pou5f1,ndufa4l2
pou5f1,bc031361
pou5f1,naip3
pou5f1,rnf213
pou5f1,snord22
sox2,acadvl
sox2,acta1
sox2,actc1
sox2,actn2
sox2,actn3
sox2,adam10
sox2,plin2
sox2,parp1
sox2,adra2b
sox2,nr0b1
sox2,aire
sox2,ak3l1
sox2,akt1
sox2,aldh2
sox2,aldoc
sox2,akr1b3
sox2,anp32a
sox2,anxa3
sox2,anxa4
sox2,anxa5
sox2,speg
sox2,xiap
sox2,aplp1
sox2,apobec2
sox2,apoe
sox2,app
sox2,rhob
sox2,rhoc
sox2,arhgap5
sox2,arhgdib
sox2,ate1
sox2,atf3
sox2,slc7a3
sox2,b2m
sox2,bcat1
sox2,bgn
sox2,bcl2l11
sox2,bmi1
sox2,bmp1
sox2,bmpr1a
sox2,bmpr2
sox2,bnip3
sox2,btg2
sox2,commd3
sox2,cacnb3
sox2,cacybp
sox2,anxa2
sox2,calca
sox2,calm3
sox2,camk2a
sox2,capg
sox2,capn1
sox2,capn2
sox2,car2
sox2,car3
sox2,car4
sox2,cbln1
sox2,serpinh1
sox2,cbx4
sox2,cbx5
sox2,ccnd1
sox2,ccrn4l
sox2,cd151
sox2,cd82
sox2,cdh5
sox2,cdkn1a
sox2,cdkn1c
sox2,cdkn2a
sox2,cdkn2b
sox2,cebpb
sox2,cebpd
sox2,cfl2
sox2,cited1
sox2,cldn4
sox2,clu
sox2,cnn1
sox2,cnn2
sox2,cobl
sox2,col13a1
sox2,col4a1
sox2,col4a2
sox2,col5a1
sox2,col5a2
sox2,col1a1
sox2,col1a2
sox2,cpd
